Date,cases
2020-08-21,75
2020-08-22,76
2020-08-23,77
2020-08-24,77
2020-08-25,77
2020-08-26,78
2020-08-27,79
2020-08-28,84
2020-08-29,86
2020-08-30,88
2020-08-31,89
2020-09-01,90
2020-09-02,93
2020-09-03,94
2020-09-04,94
2020-09-05,94
2020-09-06,95
2020-09-07,98
2020-09-08,99
2020-09-09,99
2020-09-10,99
2020-09-11,99
2020-09-12,100
2020-09-13,100
2020-09-14,101
2020-09-15,101
2020-09-16,102
2020-09-17,102
2020-09-18,103
2020-09-19,103
2020-09-20,103
2020-09-21,103
2020-09-22,103
2020-09-23,103
2020-09-24,104
2020-09-25,104
2020-09-26,105
2020-09-27,105
2020-09-28,105
2020-09-29,105
2020-09-30,105
2020-10-01,105
2020-10-02,105
2020-10-03,105
2020-10-04,105
2020-10-05,105
2020-10-06,105
2020-10-07,105
2020-10-08,105
2020-10-09,105
2020-10-10,105
2020-10-11,105
2020-10-12,105
2020-10-13,105
2020-10-14,105
2020-10-15,105
2020-10-16,105
2020-10-17,105
2020-10-18,105
2020-10-19,105
2020-10-20,105
2020-10-21,105
2020-10-22,105
2020-10-23,105
2020-10-24,105
2020-10-25,105
2020-10-26,105
2020-10-27,105
2020-10-28,105
2020-10-29,105
2020-10-30,105
2020-10-31,105
2020-11-01,105
2020-11-02,105
2020-11-03,105
2020-11-04,106
2020-11-05,106
2020-11-06,107
2020-11-07,107
2020-11-08,107
2020-11-09,107
2020-11-10,108
2020-11-11,108
2020-11-12,108
2020-11-13,108
2020-11-14,108
2020-11-15,108
2020-11-16,108
2020-11-17,108
2020-11-18,108
2020-11-19,108
2020-11-20,108
2020-11-21,108
2020-11-22,108
2020-11-23,108
2020-11-24,108
2020-11-25,108
2020-11-26,108
2020-11-27,108
2020-11-28,109
2020-11-29,109
2020-11-30,109
2020-12-01,109
2020-12-02,110
2020-12-03,110
2020-12-04,112
2020-12-05,112
2020-12-06,112
2020-12-07,112
2020-12-08,112
2020-12-09,114
2020-12-10,114
2020-12-11,114
2020-12-12,115
2020-12-13,117
2020-12-14,120
2020-12-15,122
2020-12-16,123
2020-12-17,125
2020-12-18,129
2020-12-19,129
2020-12-20,129
2020-12-21,131
2020-12-22,132
2020-12-23,133
2020-12-24,135
2020-12-25,136
2020-12-26,136
2020-12-27,136
2020-12-28,139
2020-12-29,143
2020-12-30,146
2020-12-31,148
2021-01-01,149
2021-01-02,150
2021-01-03,150
2021-01-04,151
2021-01-05,153
2021-01-06,154
2021-01-07,154
2021-01-08,155
2021-01-09,157
2021-01-10,158
2021-01-11,158
2021-01-12,159
2021-01-13,161
2021-01-14,161
2021-01-15,161
2021-01-16,162
2021-01-17,162
2021-01-18,163
2021-01-19,164
2021-01-20,166
2021-01-21,167
2021-01-22,167
2021-01-23,168
2021-01-24,169
2021-01-25,171
2021-01-26,173
2021-01-27,174
2021-01-28,177
2021-01-29,178
2021-01-30,178
2021-01-31,181
2021-02-01,182
2021-02-02,183
2021-02-03,185
2021-02-04,186
2021-02-05,186
2021-02-06,186
2021-02-07,186
2021-02-08,186
2021-02-09,187
2021-02-10,188
2021-02-11,191
2021-02-12,192
2021-02-13,193
2021-02-14,193
2021-02-15,193
2021-02-16,194
2021-02-17,195
2021-02-18,197
2021-02-19,197
2021-02-20,197
2021-02-21,197
2021-02-22,197
2021-02-23,197
2021-02-24,197
2021-02-25,198
2021-02-26,198
2021-02-27,198
2021-02-28,199
2021-03-01,200
2021-03-02,200
2021-03-03,200
2021-03-04,201
2021-03-05,201
2021-03-06,202
2021-03-07,202
2021-03-08,202
2021-03-09,202
2021-03-10,202
2021-03-11,203
2021-03-12,203
2021-03-13,203
2021-03-14,203
2021-03-15,203
2021-03-16,203
2021-03-17,203
2021-03-18,203
2021-03-19,203
2021-03-20,203
2021-03-21,203
2021-03-22,203
2021-03-23,203
2021-03-24,204
2021-03-25,204
2021-03-26,205
2021-03-27,205
2021-03-28,205
2021-03-29,205
2021-03-30,205
2021-03-31,205
2021-04-01,205
2021-04-02,205
2021-04-03,205
2021-04-04,205
2021-04-05,205
2021-04-06,205
2021-04-07,205
2021-04-08,205
2021-04-09,206
2021-04-10,207
2021-04-11,207
2021-04-12,207
2021-04-13,207
2021-04-14,209
2021-04-15,209
2021-04-16,209
2021-04-17,209
2021-04-18,209
2021-04-19,209
2021-04-20,209
2021-04-21,209
2021-04-22,209
2021-04-23,209
2021-04-24,209
2021-04-25,209
2021-04-26,209
2021-04-27,209
2021-04-28,209
2021-04-29,209
2021-04-30,209
2021-05-01,210
2021-05-02,210
2021-05-03,210
2021-05-04,210
2021-05-05,210
2021-05-06,210
2021-05-07,210
2021-05-08,210
2021-05-09,210
2021-05-10,210
2021-05-11,210
2021-05-12,210
2021-05-13,210
2021-05-14,210
2021-05-15,210
2021-05-16,210
2021-05-17,210
2021-05-18,210
2021-05-19,210
2021-05-20,210
2021-05-21,210
2021-05-22,210
2021-05-23,210
2021-05-24,210
2021-05-25,210
2021-05-26,210
2021-05-27,210
2021-05-28,210
2021-05-29,210
2021-05-30,210
2021-05-31,210
2021-06-01,210
2021-06-02,210
2021-06-03,210
2021-06-04,210
2021-06-05,210
2021-06-06,210
2021-06-07,210
2021-06-08,210
2021-06-09,210
2021-06-10,210
2021-06-11,210
2021-06-12,210
2021-06-13,210
2021-06-14,210
2021-06-15,210
2021-06-16,210
2021-06-17,210
2021-06-18,210
2021-06-19,210
2021-06-20,210
2021-06-21,210
2021-06-22,210
2021-06-23,210
2021-06-24,210
2021-06-25,211
2021-06-26,211
2021-06-27,211
2021-06-28,211
2021-06-29,211
2021-06-30,211
2021-07-01,211
2021-07-02,211
2021-07-03,211
2021-07-04,211
2021-07-05,212
2021-07-06,212
2021-07-07,212
2021-07-08,212
2021-07-09,212
2021-07-10,212
2021-07-11,212
2021-07-12,212
2021-07-13,212
2021-07-14,212
2021-07-15,212
2021-07-16,212
2021-07-17,212
2021-07-18,212
2021-07-19,212
2021-07-20,212
2021-07-21,212
2021-07-22,212
2021-07-23,212
2021-07-24,212
2021-07-25,212
2021-07-26,212
2021-07-27,212
2021-07-28,212
2021-07-29,212
2021-07-30,212
2021-07-31,212
2021-08-01,212
2021-08-02,212
2021-08-03,212
2021-08-04,212
2021-08-05,212
2021-08-06,212
2021-08-07,212
2021-08-08,212
2021-08-09,212
2021-08-10,212
2021-08-11,212
2021-08-12,212
2021-08-13,212
2021-08-14,212
2021-08-15,212
2021-08-16,212
2021-08-17,212
2021-08-18,212
2021-08-19,212
2021-08-20,212
2021-08-21,212
2021-08-22,212
2021-08-23,212
2021-08-24,212
2021-08-25,212
2021-08-26,212
2021-08-27,212
2021-08-28,212
2021-08-29,212
2021-08-30,212
2021-08-31,212
2021-09-01,212
2021-09-02,212
2021-09-03,212
2021-09-04,212
2021-09-05,212
2021-09-06,212
2021-09-07,212
2021-09-08,212
2021-09-09,212
2021-09-10,212
2021-09-11,212
2021-09-12,212
2021-09-13,213
2021-09-14,213
2021-09-15,213
2021-09-16,213
2021-09-17,213
2021-09-18,213
2021-09-19,213
2021-09-20,213
2021-09-21,213
2021-09-22,213
2021-09-23,213
2021-09-24,213
2021-09-25,213
2021-09-26,213
2021-09-27,213
2021-09-28,213
2021-09-29,213
2021-09-30,213
2021-10-01,213
2021-10-02,213
2021-10-03,213
2021-10-04,213
2021-10-05,213
2021-10-06,213
2021-10-07,213
2021-10-08,213
2021-10-09,213
2021-10-10,213
2021-10-11,213
2021-10-12,213
2021-10-13,213
2021-10-14,213
2021-10-15,213
2021-10-16,213
2021-10-17,213
2021-10-18,213
2021-10-19,213
2021-10-20,213
2021-10-21,213
2021-10-22,213
2021-10-23,213
2021-10-24,213
2021-10-25,213
2021-10-26,213
2021-10-27,213
2021-10-28,213
2021-10-29,213
2021-10-30,213
2021-10-31,213
2021-11-01,213
2021-11-02,213
2021-11-03,213
2021-11-04,213
2021-11-05,213
2021-11-06,213
2021-11-07,213
2021-11-08,213
2021-11-09,213
2021-11-10,213
2021-11-11,213
2021-11-12,213
2021-11-13,213
2021-11-14,213
2021-11-15,213
2021-11-16,213
2021-11-17,213
2021-11-18,213
2021-11-19,213
2021-11-20,213
2021-11-21,213
2021-11-22,213
2021-11-23,213
2021-11-24,213
2021-11-25,213
2021-11-26,213
2021-11-27,213
2021-11-28,213
2021-11-29,213
2021-11-30,213
2021-12-01,213
2021-12-02,213
2021-12-03,213
2021-12-04,213
2021-12-05,213
2021-12-06,213
2021-12-07,213
2021-12-08,213
2021-12-09,213
2021-12-10,213
2021-12-11,213
2021-12-12,213
2021-12-13,213
2021-12-14,213
2021-12-15,213
2021-12-16,213
2021-12-17,213
2021-12-18,213
2021-12-19,213
2021-12-20,213
2021-12-21,213
2021-12-22,213
2021-12-23,213
2021-12-24,213
2021-12-25,213
2021-12-26,213
2021-12-27,213
2021-12-28,213
2021-12-29,213
2021-12-30,213
2021-12-31,213
2022-01-01,213
2022-01-02,213
2022-01-03,213
2022-01-04,213
2022-01-05,213
2022-01-06,213
2022-01-07,213
2022-01-08,213
2022-01-09,213
2022-01-10,213
2022-01-11,213
2022-01-12,213
2022-01-13,213
2022-01-14,213
2022-01-15,213
2022-01-16,213
2022-01-17,213
2022-01-18,213
2022-01-19,213
2022-01-20,213
2022-01-21,213
2022-01-22,213
2022-01-23,213
2022-01-24,213
2022-01-25,213
2022-01-26,213
2022-01-27,213
2022-01-28,213
2022-01-29,213
2022-01-30,213
2022-01-31,213
2022-02-01,213
2022-02-02,213
2022-02-03,213
2022-02-04,213
2022-02-05,213
2022-02-06,213
2022-02-07,213
2022-02-08,213
2022-02-09,215
2022-02-10,216
2022-02-11,216
2022-02-12,219
2022-02-13,219
2022-02-14,221
2022-02-15,224
2022-02-16,227
2022-02-17,238
2022-02-18,259
2022-02-19,276
2022-02-20,288
2022-02-21,300
2022-02-22,336
2022-02-23,385
2022-02-24,425
2022-02-25,497
2022-02-26,577
2022-02-27,659
2022-02-28,744
2022-03-01,990
2022-03-02,1168
2022-03-03,1366
2022-03-04,1554
2022-03-05,1774
2022-03-06,2007
2022-03-07,2287
2022-03-08,2578
2022-03-09,2869
2022-03-10,3150
2022-03-11,3444
2022-03-12,3729
2022-03-13,3993
